dataset,image_id,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,edge_density,grad_energy,spec_ratio,category
PolypDB_FICE,HMUH_16 201207_201126_BN008_001,0.5955154,0.5701454,0.30651978,0.2949052,0.29454646,0.16732557,0.15057962,0.45213827,0.604163,0.21149655,0.045778926,0.008943939,PolypDB
PolypDB_FICE,HMUH_16 201207_201128_BN001_001,0.3115192,0.27821094,0.18285857,0.21106185,0.20378353,0.1361279,0.11415919,0.36879912,0.31519338,0.14400126,0.03619097,0.0035434987,PolypDB
PolypDB_FICE,HMUH_15 201129_201111_BN002_005,0.35239035,0.33931112,0.2333302,0.2518129,0.25432515,0.19759038,0.14622493,0.34933096,0.36118132,0.18374921,0.064635515,0.02924152,PolypDB
PolypDB_FICE,HMUH_15 201129_201119_BN005_003,0.4158526,0.36794066,0.2268511,0.30400184,0.301951,0.2206539,0.11702033,0.44952324,0.41999692,0.14959171,0.04503335,0.040246546,PolypDB
PolypDB_FICE,HMUH_16 201207_201128_BN005_003,0.32802925,0.26993674,0.17515025,0.28184038,0.27576077,0.20208542,0.10339471,0.45311338,0.33116743,0.14083385,0.040706966,0.028407663,PolypDB
PolypDB_FICE,HMUH_16 201207_201127_BN002_001,0.59135705,0.45346516,0.22848845,0.30985644,0.2953742,0.17132293,0.108285226,0.5747334,0.59356123,0.21041064,0.048269235,0.011359924,PolypDB
PolypDB_FICE,HMUH_15 201129_201120_BN007_003,0.49825877,0.39221764,0.22425577,0.25138712,0.22393939,0.161685,0.11110819,0.5221159,0.5007496,0.17392273,0.052937344,0.01680983,PolypDB
PolypDB_FICE,HMUH_15 201129_201119_BN004_004,0.3469712,0.33156264,0.23740251,0.29176724,0.31279078,0.23649794,0.17200084,0.35590744,0.3604779,0.13675801,0.04491232,0.039326318,PolypDB
PolypDB_FICE,HMUH_15 201129_201123_BN002_003,0.403022,0.3648896,0.20650594,0.32147434,0.3187799,0.16807881,0.1291997,0.42181036,0.4062336,0.13811558,0.03757758,0.0033605527,PolypDB
PolypDB_FICE,HMUH_16 201207_201128_BN005_002,0.39649326,0.34586722,0.21697055,0.32353264,0.31997824,0.2134221,0.11051628,0.43505374,0.39927623,0.10850581,0.033921473,0.019945823,PolypDB
PolypDB_FICE,HMUH_15 201129_201111_BN001_002,0.49372125,0.48242208,0.3126315,0.2864532,0.30920586,0.23516312,0.1575261,0.39305538,0.51319987,0.18711056,0.05479919,0.034820195,PolypDB
PolypDB_FICE,HMUH_16 201207_201124_BN001_001,0.5627867,0.5014832,0.30134723,0.32019886,0.3091339,0.19353336,0.12500635,0.44026044,0.5657994,0.15977073,0.03840233,0.0048233354,PolypDB
PolypDB_FICE,HMUH_15 201129_201117_BN003_001,0.45966855,0.39705235,0.24517596,0.2687388,0.24494717,0.16398725,0.12012808,0.43789735,0.46215335,0.19137484,0.052508,0.009418185,PolypDB
PolypDB_FICE,HMUH_15 201129_201111_BN001_003,0.41667965,0.42141336,0.28271085,0.25632828,0.28081152,0.1981392,0.15643318,0.34628463,0.43655616,0.17443232,0.04049792,0.013088882,PolypDB
PolypDB_FICE,HMUH_15 201129_201118_BN004_001,0.29033348,0.2580525,0.19141376,0.19670363,0.18614347,0.13975182,0.10789025,0.33332163,0.2927014,0.15933888,0.038776625,0.005299937,PolypDB
PolypDB_FICE,HMUH_15 201129_201116_BN001_001,0.46709868,0.4417095,0.32105944,0.32095084,0.30761284,0.22520457,0.13262796,0.2915233,0.46997723,0.1675471,0.040344205,0.016388977,PolypDB
PolypDB_FICE,HMUH_16 201207_201127_BN001_001,0.48987123,0.35594893,0.17765053,0.31620288,0.28264135,0.16991332,0.10154141,0.5794978,0.49230808,0.13035333,0.034291036,0.0021584486,PolypDB
PolypDB_FICE,HMUH_15 201129_201111_BN002_008,0.49469948,0.44057828,0.28106225,0.24559064,0.23468946,0.16274229,0.12652217,0.4096621,0.49738413,0.19787453,0.044723224,0.0069590136,PolypDB
PolypDB_FICE,HMUH_16 201207_201120_BN001_002,0.49415594,0.4552561,0.2982928,0.2809248,0.28928447,0.20195799,0.1294088,0.39900672,0.50002,0.1687453,0.038809277,0.011012091,PolypDB
PolypDB_LCI,PKHL_15 220831_201209_BN004_045,0.6154896,0.45625266,0.34703764,0.25326657,0.22372799,0.20448314,0.08042635,0.40820876,0.6171341,0.0203167,0.019230474,0.055211693,PolypDB
PolypDB_LCI,PKHL_15 220831_201211_BN046_043,0.5126653,0.42749494,0.36276287,0.21900794,0.1897397,0.1696264,0.099967815,0.27876988,0.51283526,0.017586526,0.019038025,0.007230343,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN026_037,0.5767589,0.46027502,0.3852644,0.24843882,0.2245883,0.19646373,0.07533332,0.31644008,0.57706696,0.024039818,0.020772813,0.012963709,PolypDB
PolypDB_LCI,PKHL_15 220831_201222_BN022_006,0.56437,0.44318008,0.35251248,0.25258636,0.22534394,0.19326812,0.06977971,0.36038524,0.564754,0.023374496,0.021203373,0.0181208,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN040_011,0.48721012,0.32978323,0.2741658,0.24680558,0.21109627,0.194006,0.102767944,0.4275364,0.48748913,0.043220766,0.026005339,0.015170531,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN023_025,0.57499593,0.40064362,0.34577945,0.23466812,0.21246125,0.19063514,0.116642065,0.3792393,0.57557404,0.024768986,0.023037447,0.046502855,PolypDB
PolypDB_LCI,PKHL_15 220831_201219_BN032_026,0.6533614,0.45249826,0.38256457,0.29420394,0.25574085,0.22490081,0.089401536,0.39651394,0.65522265,0.02329049,0.02044284,0.0696833,PolypDB
PolypDB_LCI,PKHL_15 220831_201222_BN027_039,0.3898453,0.35975984,0.30543545,0.27418628,0.266458,0.23770925,0.10378036,0.23247561,0.39072645,0.013935652,0.015276447,0.011813676,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN029_021,0.6576455,0.39170703,0.3375662,0.28065738,0.19501984,0.1729136,0.15268171,0.45364952,0.65796673,0.044175908,0.024757365,0.013983535,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN031_005,0.4782047,0.44319877,0.38586774,0.21466659,0.21181928,0.1971117,0.09933761,0.19692327,0.47850296,0.013936492,0.016787373,0.010372144,PolypDB
PolypDB_LCI,PKHL_15 220831_201222_BN022_019,0.5669617,0.38575682,0.34141436,0.2557122,0.19701666,0.18151253,0.121386535,0.3799924,0.5671918,0.017301748,0.020586899,0.010044523,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN010_014,0.6202667,0.42148775,0.33468494,0.2646855,0.21309091,0.17856254,0.065993205,0.4282872,0.6206572,0.015165491,0.019827105,0.014318717,PolypDB
PolypDB_LCI,PKHL_15 220831_201217_BN019_008,0.57499504,0.40524545,0.34945557,0.29768237,0.2427287,0.20867957,0.14918654,0.36921844,0.57650965,0.025879536,0.019830793,0.02125588,PolypDB
PolypDB_LCI,PKHL_15 220831_201211_BN035_038,0.65097857,0.4090155,0.34001464,0.29427555,0.21624331,0.18338478,0.08015515,0.44829032,0.65131587,0.018223286,0.020603932,0.013803763,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN023_016,0.5997623,0.40714583,0.34867114,0.26490682,0.22316934,0.19805859,0.09950411,0.40161806,0.6003819,0.014228831,0.019340573,0.039096102,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN043_047,0.4883652,0.40290585,0.31537545,0.24605824,0.22743398,0.19626307,0.08411999,0.34555542,0.48876506,0.013216566,0.017249424,0.012900705,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN027_033,0.56259936,0.3659625,0.3448606,0.2912639,0.23458089,0.22275501,0.27751708,0.39927354,0.5628457,0.03325857,0.019470498,0.03487651,PolypDB
PolypDB_LCI,PKHL_15 220831_201211_BN072_007,0.49940357,0.41720366,0.3466555,0.25541714,0.24901439,0.22933556,0.07803213,0.31684908,0.5002052,0.026347445,0.020405162,0.035252858,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN055_029,0.6654835,0.455777,0.39494902,0.3016413,0.2505138,0.21250863,0.17783721,0.39596373,0.6657882,0.023076277,0.020360725,0.019142305,PolypDB
PolypDB_LCI,PKHL_15 220831_201211_BN046_003,0.4830059,0.3837403,0.32646048,0.22033907,0.19469702,0.17837782,0.0634116,0.3185494,0.48309514,0.017114416,0.019948576,0.0066481857,PolypDB
PolypDB_LCI,PKHL_15 220831_201222_BN003_042,0.5104631,0.33951262,0.3011782,0.28066322,0.22996174,0.2103146,0.14295365,0.40112594,0.5109499,0.034553092,0.019508623,0.023570228,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN050_012,0.44530907,0.29721284,0.25878516,0.229301,0.18224795,0.17872216,0.072455585,0.41753423,0.44539547,0.01873572,0.020028736,0.006078629,PolypDB
PolypDB_LCI,PKHL_15 220831_201219_BN047_044,0.47745118,0.3404767,0.3027839,0.2925728,0.24556112,0.22504807,0.11524301,0.3753957,0.47780955,0.03094086,0.021488039,0.019924395,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN033_033,0.49003682,0.3747165,0.37037444,0.22755586,0.19737872,0.20367934,0.3549217,0.27131408,0.4905513,0.028088877,0.022051103,0.022262264,PolypDB
PolypDB_LCI,PKHL_15 220831_201215_BN032_009,0.5540481,0.39540607,0.38761058,0.27929503,0.22128871,0.22585495,0.34724793,0.32129756,0.5543754,0.022930948,0.019673908,0.013219086,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN023_046,0.48842385,0.37593722,0.31101263,0.23401183,0.21237138,0.19348852,0.06789973,0.35802025,0.488619,0.020860216,0.020965505,0.008197244,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN040_016,0.50900906,0.35387182,0.2952903,0.26939353,0.2588377,0.24068537,0.08924361,0.4269974,0.5110733,0.0346623,0.02435593,0.08056368,PolypDB
PolypDB_LCI,PKHL_15 220831_201216_BN025_016,0.559903,0.3727408,0.3135866,0.2389145,0.18482013,0.17281803,0.08483076,0.41664615,0.56003535,0.036216397,0.023532005,0.008976814,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN027_041,0.5487283,0.32961053,0.32176882,0.27952588,0.20649633,0.1955508,0.36879498,0.4125129,0.54892063,0.0225,0.018817367,0.018199764,PolypDB
PolypDB_LCI,PKHL_15 220831_201217_BN016_014,0.6644205,0.39404008,0.36280134,0.2815564,0.20375192,0.18554594,0.20517243,0.42599556,0.66479224,0.020234374,0.018802507,0.018326612,PolypDB
PolypDB_LCI,PKHL_15 220831_201215_BN066_005,0.5620937,0.44393036,0.3826728,0.22631043,0.1933464,0.17411055,0.06980132,0.30103582,0.5626002,0.024268312,0.021430323,0.015404066,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN040_052,0.5325335,0.38436157,0.33766335,0.25333476,0.2164192,0.19467118,0.14160304,0.3571142,0.5326555,0.028056955,0.020410672,0.008967574,PolypDB
PolypDB_LCI,PKHL_15 220831_201215_BN032_004,0.61014724,0.43755034,0.45274618,0.23420423,0.19446148,0.19285746,0.58906996,0.27742785,0.6111687,0.021157594,0.021156479,0.032085855,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN023_045,0.47582147,0.34517255,0.2655501,0.23793449,0.21561548,0.19363794,0.07106569,0.43108413,0.4768405,0.020750169,0.020424718,0.03246892,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN029_020,0.5793954,0.336353,0.29416728,0.24786355,0.1756364,0.16069253,0.15356271,0.46295857,0.57955724,0.039540492,0.024379333,0.011151713,PolypDB
PolypDB_LCI,PKHL_15 220831_201219_BN032_015,0.6597437,0.42640364,0.40271235,0.2852607,0.22296803,0.21059622,0.24404657,0.37237987,0.6605831,0.04987315,0.029716685,0.04079301,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN023_020,0.5762879,0.39924702,0.32848403,0.2803101,0.23743042,0.2007008,0.09356742,0.41602343,0.5765914,0.016808636,0.020006249,0.021838037,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN055_031,0.58603334,0.41880772,0.36357817,0.29864466,0.25672024,0.22681932,0.1334509,0.38014156,0.5865681,0.013706317,0.01859263,0.037592407,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN029_010,0.6096537,0.44988513,0.41552582,0.24959184,0.2101118,0.19421224,0.1970534,0.3084255,0.609929,0.016134912,0.019692024,0.013813844,PolypDB
PolypDB_LCI,PKHL_15 220831_201217_BN016_013,0.55987,0.35226643,0.3169073,0.27186146,0.2084311,0.19098626,0.17841011,0.4220883,0.56040347,0.018532425,0.018266974,0.01873152,PolypDB
PolypDB_LCI,PKHL_15 220831_201222_BN010_009,0.5341077,0.42731044,0.37187564,0.25181147,0.23044524,0.20820782,0.06351764,0.29783344,0.53452206,0.016959006,0.019197814,0.048219085,PolypDB
PolypDB_LCI,PKHL_15 220831_201209_BN036_042,0.5451249,0.42676246,0.35216144,0.25687414,0.22579303,0.1933007,0.0733604,0.3414192,0.5453765,0.016309643,0.016611312,0.006920363,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN050_032,0.62459654,0.4089099,0.33871722,0.2808195,0.20870654,0.18305081,0.06109976,0.4306067,0.6248244,0.026980847,0.021927545,0.010109207,PolypDB
PolypDB_LCI,PKHL_15 220831_201211_BN035_035,0.6293729,0.4302242,0.3456419,0.28661987,0.22517702,0.1856516,0.0705003,0.42393583,0.62980366,0.019719422,0.02132915,0.015989583,PolypDB
PolypDB_LCI,PKHL_15 220831_201222_BN027_037,0.5122035,0.45859438,0.3982942,0.24737707,0.24127018,0.22278371,0.08746181,0.23204422,0.51280063,0.016317204,0.01788245,0.021790994,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN055_027,0.6244073,0.4381494,0.3721977,0.30591786,0.27630344,0.23393394,0.10560678,0.39970407,0.62469006,0.010383065,0.017716842,0.059900872,PolypDB
PolypDB_LCI,PKHL_15 220831_201219_BN047_056,0.47406554,0.32541242,0.27663463,0.2921369,0.24956599,0.22300446,0.077760234,0.4264436,0.47458765,0.025986223,0.021415642,0.017864583,PolypDB
PolypDB_LCI,PKHL_15 220831_201214_BN047_023,0.4978804,0.36154526,0.34585202,0.2399198,0.20304939,0.20375817,0.23524913,0.31211132,0.4984512,0.030801412,0.02445851,0.025389785,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN010_013,0.43897828,0.31485793,0.24409387,0.27801207,0.25871447,0.22916394,0.07357032,0.44694558,0.44127965,0.010507393,0.017153649,0.073532425,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN029_019,0.47992966,0.325546,0.26701856,0.29970753,0.24891785,0.22182593,0.06714829,0.44542953,0.48019794,0.028937332,0.02105931,0.033775203,PolypDB
PolypDB_LCI,PKHL_15 220831_201214_BN047_022,0.5529893,0.4208263,0.39478764,0.2810256,0.25058696,0.23985475,0.17651798,0.29905576,0.55374783,0.027212702,0.02188965,0.04924983,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN050_009,0.53040636,0.41514406,0.3691061,0.2566612,0.23394127,0.22361887,0.07046962,0.31287757,0.5312188,0.04217742,0.030526862,0.03435148,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN033_049,0.554944,0.44359905,0.3804237,0.24361846,0.22265555,0.19498649,0.19436888,0.30977756,0.5552217,0.054327957,0.023490898,0.016723791,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN050_013,0.45060945,0.33191302,0.29560217,0.2830102,0.2472257,0.23728324,0.082298435,0.3708919,0.4508027,0.022138776,0.020469898,0.018944893,PolypDB
PolypDB_LCI,PKHL_15 220831_201211_BN072_008,0.4765321,0.38323733,0.3156361,0.22826204,0.2159231,0.19450523,0.08209424,0.33596766,0.4769169,0.034453966,0.021425663,0.012279066,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN061_015,0.5396826,0.41377267,0.25585595,0.31963053,0.27269015,0.19597787,0.08809074,0.47631684,0.5408647,0.02858619,0.024108563,0.04033938,PolypDB
PolypDB_LCI,PKHL_15 220831_201212_BN040_015,0.53381276,0.36962432,0.31322855,0.26924306,0.24917014,0.22824451,0.11741208,0.41621464,0.5352588,0.03939852,0.024195185,0.06524529,PolypDB
PolypDB_LCI,PKHL_15 220831_201216_BN025_017,0.4793553,0.3230074,0.25478095,0.2760886,0.21567841,0.1842893,0.054732513,0.45588085,0.4794826,0.03250504,0.021418637,0.007734375,PolypDB
PolypDB_LCI,PKHL_15 220831_201223_BN023_008,0.54873335,0.44200835,0.37360603,0.24557509,0.21688567,0.191885,0.07637358,0.30558583,0.5490803,0.018190524,0.019851675,0.01280914,PolypDB
PolypDB_LCI,PKHL_15 220831_201221_BN038_036,0.5534269,0.42254102,0.36954105,0.253085,0.21817116,0.20057768,0.10228056,0.3211637,0.5537661,0.023354335,0.020027483,0.035596438,PolypDB
PolypDB_NBI,6107eb1e-c620-451d-bd94-0ab70fb9d8ff,0.1764104,0.16191027,0.09995893,0.16808286,0.17479388,0.12898709,0.11109895,0.42609677,0.18819807,0.104596175,0.029660838,0.007378472,PolypDB
PolypDB_NBI,aefe9836-d747-4184-9183-39cc874cb7a0,0.14201926,0.17337455,0.12911016,0.13153456,0.19484034,0.16312891,0.14061964,0.42108828,0.19787982,0.05394001,0.024391793,0.0015287423,PolypDB
PolypDB_NBI,1bf153c8-9a84-4b74-a1b9-18c8e1d61ceb,0.098611414,0.20022364,0.13148709,0.15234217,0.24822785,0.1911408,0.23989889,0.49524802,0.20302108,0.055114746,0.02569513,0.013468425,PolypDB
PolypDB_NBI,100H0029 (NBI),0.32451382,0.2960682,0.21406376,0.15386428,0.15150438,0.11130891,0.12250507,0.33739164,0.32828593,0.011499582,0.012048665,2.7847396e-05,PolypDB
PolypDB_NBI,57e61613-195e-4779-b570-92a01ee4218a,0.17999588,0.27084476,0.16673373,0.17297497,0.2089053,0.16303088,0.24217597,0.35705295,0.27140236,0.09649884,0.03239048,0.02154993,PolypDB
PolypDB_NBI,cec8c100-6580-4f96-80af-d30a96c60c80,0.3025473,0.27501902,0.20791702,0.25727314,0.22270992,0.18300065,0.1276362,0.44773135,0.352226,0.12129871,0.037199784,0.0055000964,PolypDB
PolypDB_NBI,1f4078b8-778b-46fc-8074-6bb0bff9e7db,0.12009939,0.16735773,0.10277963,0.15425037,0.19969934,0.14380363,0.20900255,0.39331952,0.16933763,0.104191534,0.030505976,0.009166576,PolypDB
PolypDB_NBI,90451660-768a-4f57-beb1-06ae172770ef,0.30278736,0.28933024,0.2544455,0.3042942,0.29980382,0.2701163,0.26508695,0.31643313,0.3184883,0.01333053,0.01092367,0.00045889395,PolypDB
PolypDB_NBI,852816d5-0756-4ef7-81d7-1ad954ccb6f6,0.30266738,0.22161174,0.16220199,0.24542314,0.19692004,0.16070187,0.090656035,0.51929235,0.3501049,0.035737365,0.019687276,0.0030864198,PolypDB
PolypDB_NBI,100H0024,0.37035105,0.37155297,0.27014664,0.18072931,0.1787295,0.13245352,0.16692573,0.2848125,0.38500485,0.007908779,0.013728253,0.0003271605,PolypDB
PolypDB_NBI,0ed89bf6-65f8-4f70-bdcd-e92abe36e18b,0.1511015,0.2263993,0.15480171,0.20472994,0.24549429,0.20358106,0.25815225,0.40508258,0.22666128,0.014894838,0.017708603,0.0055270726,PolypDB
PolypDB_NBI,c886bda9-cf92-44a0-9943-8785eb4bc8f1,0.15164757,0.13117158,0.0947583,0.16829002,0.19081058,0.15079881,0.089137405,0.5634445,0.19925779,0.10547101,0.027011372,0.0030020254,PolypDB
PolypDB_NBI,edbed5a6-ba51-4069-8747-b8730894a966,0.32886428,0.31821054,0.2412503,0.2692706,0.24895598,0.20270807,0.1438134,0.41779226,0.38176635,0.12278887,0.04095289,0.006006462,PolypDB
PolypDB_NBI,8ec3e048-535a-45ba-a854-7054a7999979,0.26433647,0.25547293,0.19474399,0.24890524,0.23446713,0.19439942,0.14196314,0.45139885,0.31378436,0.13935426,0.04741348,0.00508777,PolypDB
PolypDB_NBI,e8749910-855d-4a27-b6d0-6d70cb9bc8a2,0.16292785,0.19962718,0.14888808,0.17789388,0.22948642,0.18593945,0.15049216,0.40503883,0.22198088,0.048574943,0.02291395,0.0016468943,PolypDB
PolypDB_NBI,347e4801-f222-48f0-98eb-02c1de175b04,0.15744045,0.2629144,0.17763083,0.20229447,0.27320835,0.2090587,0.24805678,0.43317893,0.26305854,0.08920175,0.027803438,0.010238082,PolypDB
PolypDB_NBI,7c5c7bee-2395-4094-882c-5b2fe93c311d,0.35267177,0.26087612,0.18873605,0.31474566,0.25798643,0.2050107,0.07053761,0.42742327,0.35291436,0.06706859,0.028592132,0.019886158,PolypDB
PolypDB_NBI,e927fcc4-a783-4222-9a3b-28ad2a5acdbf,0.20046912,0.35165897,0.22963387,0.2012499,0.26261964,0.20846076,0.27808595,0.38832963,0.35176253,0.16678421,0.044165555,0.028937446,PolypDB
PolypDB_NBI,23e16b18-9589-4d7a-81e4-8fa7bf499b88,0.17427015,0.29270813,0.17869085,0.16224672,0.22416094,0.16300996,0.2561854,0.36751044,0.29294667,0.060757108,0.031548865,0.016612865,PolypDB
PolypDB_NBI,7758dedf-787a-4916-8dbf-ea586bc9ac69,0.3697843,0.30576426,0.24232428,0.33513048,0.30226624,0.2554469,0.08507863,0.33105922,0.37111682,0.08492959,0.031304404,0.03784722,PolypDB
PolypDB_NBI,ab5d638f-10ac-40f8-98f1-4c374b55d9b9,0.30034825,0.24922827,0.18075183,0.22744536,0.20380944,0.15601891,0.09163025,0.35084116,0.30446172,0.025320698,0.019285847,0.0040943287,PolypDB
PolypDB_NBI,ckcbpttsk024l0y4h6d443eg5,0.20347339,0.18314593,0.13919075,0.2595146,0.24428564,0.20083784,0.1173971,0.48406503,0.25250363,0.057778742,0.02253331,0.0067708334,PolypDB
PolypDB_NBI,0c6d68cb-58b9-41e4-aa9d-b3ed0d73ac8c,0.24960896,0.26533327,0.19781801,0.24670748,0.24313621,0.19346838,0.1448452,0.3632971,0.30270553,0.027881462,0.018581927,0.001716821,PolypDB
PolypDB_NBI,8678b979-309c-4fee-b072-aebd0ad4754b,0.24652041,0.24546234,0.18400347,0.23594259,0.23314056,0.18775675,0.12408505,0.42930543,0.29608014,0.05586902,0.023042787,0.0041304976,PolypDB
PolypDB_NBI,25e89b9e-c8ec-4d80-b3ba-2c712a838d9d,0.13680351,0.13066766,0.100625426,0.16886157,0.18807082,0.1553969,0.09408352,0.4780693,0.17997693,0.10196714,0.02801185,0.0046657985,PolypDB
PolypDB_NBI,a83b7e0b-02c9-4d47-9094-5f8572283d80,0.27810243,0.3089025,0.23013864,0.21101993,0.21943434,0.17368656,0.14634678,0.32994288,0.331212,0.07120467,0.020762067,0.00095727236,PolypDB
PolypDB_NBI,80944972-7813-4b6b-b109-c97adf742d94,0.24209987,0.22013006,0.18487476,0.23511752,0.22796504,0.1988002,0.12782653,0.46555635,0.30476063,0.037483122,0.022551266,0.0043475116,PolypDB
PolypDB_NBI,b521dd5f-0f41-4b3f-99f8-f49523669edc,0.26106706,0.19293608,0.14044742,0.24492012,0.18892853,0.14913832,0.083760664,0.4066417,0.26272509,0.10542052,0.029961202,0.003744695,PolypDB
PolypDB_NBI,c80a6c42-eb38-420c-b7ee-ea03669fed80,0.13076235,0.13476321,0.10279788,0.11644439,0.1276161,0.103071265,0.15850045,0.28428406,0.14495099,0.047878087,0.02326081,0.0021026235,PolypDB
PolypDB_NBI,0b1fd77b-0be4-453d-9b67-9fda4eab4c65,0.2799173,0.2279062,0.16557734,0.27360013,0.23779899,0.18163002,0.09513721,0.3645074,0.28289843,0.054275174,0.0211091,0.001861497,PolypDB
PolypDB_NBI,03f675b5-ffd2-4356-b9c0-7c7d299595e4,0.09278671,0.07979431,0.04957567,0.12290503,0.12314974,0.105467714,0.1100786,0.4847336,0.09810801,0.08241102,0.029084375,0.007297092,PolypDB
PolypDB_NBI,1acc9583-e90b-4370-94f4-19522e6c2290,0.29055363,0.28064063,0.20740773,0.25304636,0.2446924,0.19705386,0.13964735,0.30511507,0.29466784,0.066550925,0.03095916,0.021305941,PolypDB
PolypDB_NBI,d105a3b0-7c6f-489a-9045-940e20fff856,0.18583655,0.19112356,0.14186302,0.19716258,0.20772961,0.17069654,0.113418035,0.4254042,0.23406495,0.042151332,0.022211397,0.0017047647,PolypDB
PolypDB_NBI,d8179422-c43f-40b8-afcf-4a978c59e700,0.254284,0.2412924,0.17608605,0.23384693,0.23692906,0.20020768,0.123543896,0.36002597,0.2655971,0.1930316,0.06844309,0.030508535,PolypDB
PolypDB_NBI,100H0009,0.3982689,0.36256236,0.26360247,0.17946377,0.17175815,0.12832536,0.12215636,0.32702518,0.40318522,0.045818243,0.018066294,0.00060768175,PolypDB
PolypDB_NBI,0c39faa5-df3d-4b5f-8ee2-6141ac946a31,0.2037335,0.23340222,0.17339353,0.22063608,0.24341631,0.19324924,0.13789865,0.36764914,0.2557893,0.041440006,0.020914316,0.0018373843,PolypDB
